date,Temperature,CO2,Humidity,Occupancy
2015-02-10 01:30:00,20.29,471.0,33.0,0
2015-02-10 01:31:00,20.29,470.0,33.0,0
2015-02-10 01:32:00,20.29,468.0,32.95,0
2015-02-10 01:33:00,20.29,466.0,32.9,0
2015-02-10 01:34:00,20.29,463.0,32.95,0
2015-02-10 01:34:59,20.29,463.0,32.95,0
2015-02-10 01:36:00,20.29,463.333333333333,32.9,0
2015-02-10 01:37:00,20.29,465.0,33.0,0
2015-02-10 01:38:00,20.29,465.0,33.0,0
2015-02-10 01:38:59,20.29,468.0,32.9,0
2015-02-10 01:40:00,20.29,470.0,32.9,0
2015-02-10 01:40:59,20.29,464.0,32.9,0
2015-02-10 01:41:59,20.29,461.0,32.9,0
2015-02-10 01:43:00,20.245,454.0,32.845,0
2015-02-10 01:44:00,20.29,456.0,33.0,0
2015-02-10 01:45:00,20.29,464.5,32.9,0
2015-02-10 01:46:00,20.29,466.333333333333,32.9666666666667,0
2015-02-10 01:46:59,20.29,465.0,32.95,0
2015-02-10 01:47:59,20.29,466.0,32.9,0
2015-02-10 01:49:00,20.29,460.0,32.9333333333333,0
2015-02-10 01:50:00,20.29,457.0,33.0,0
2015-02-10 01:51:00,20.29,463.0,32.9,0
2015-02-10 01:52:00,20.29,461.0,32.9,0
2015-02-10 01:53:00,20.29,462.0,32.9,0
2015-02-10 01:53:59,20.29,462.0,32.9,0
2015-02-10 01:54:59,20.29,457.333333333333,32.9,0
2015-02-10 01:56:00,20.29,456.0,32.9,0
2015-02-10 01:57:00,20.29,461.5,32.95,0
2015-02-10 01:58:00,20.29,461.5,33.0,0
2015-02-10 01:59:00,20.29,461.0,32.9,0
2015-02-10 01:59:59,20.29,460.0,32.9,0
2015-02-10 02:00:59,20.29,459.0,32.9,0
2015-02-10 02:02:00,20.29,463.0,32.9,0
2015-02-10 02:03:00,20.29,462.0,32.9,0
2015-02-10 02:04:00,20.29,464.0,32.9,0
2015-02-10 02:05:00,20.29,461.0,32.9,0
2015-02-10 02:06:00,20.245,461.5,32.845,0
2015-02-10 02:06:59,20.29,460.0,32.9,0
2015-02-10 02:08:00,20.29,460.0,32.9666666666667,0
2015-02-10 02:09:00,20.29,459.0,32.9333333333333,0
2015-02-10 02:10:00,20.245,456.5,32.895,0
2015-02-10 02:10:59,20.245,452.0,32.845,0
2015-02-10 02:12:00,20.29,456.5,32.9,0
2015-02-10 02:12:59,20.29,458.5,32.9,0
2015-02-10 02:13:59,20.29,460.5,32.9,0
2015-02-10 02:15:00,20.29,459.5,32.9,0
2015-02-10 02:16:00,20.29,461.333333333333,32.9,0
2015-02-10 02:17:00,20.29,460.0,32.9,0
2015-02-10 02:18:00,20.29,457.0,32.9,0
2015-02-10 02:19:00,20.29,462.0,32.9,0
2015-02-10 02:19:59,20.29,460.0,32.9,0
2015-02-10 02:21:00,20.29,463.0,32.9,0
2015-02-10 02:22:00,20.245,461.0,32.845,0
2015-02-10 02:23:00,20.245,459.0,32.845,0
2015-02-10 02:23:59,20.29,459.0,32.9,0
2015-02-10 02:25:00,20.29,463.0,32.9,0
2015-02-10 02:25:59,20.29,460.0,32.9,0
2015-02-10 02:26:59,20.29,458.5,32.9,0
2015-02-10 02:28:00,20.29,458.0,32.9,0
2015-02-10 02:29:00,20.29,459.5,32.9,0
2015-02-10 02:30:00,20.29,459.5,32.9,0
2015-02-10 02:31:00,20.29,457.5,32.9,0
2015-02-10 02:31:59,20.245,455.0,32.845,0
2015-02-10 02:32:59,20.29,460.0,32.9,0
2015-02-10 02:34:00,20.245,455.5,32.845,0
2015-02-10 02:35:00,20.29,457.0,32.9,0
2015-02-10 02:36:00,20.29,455.0,32.9,0
2015-02-10 02:37:00,20.245,452.5,32.845,0
2015-02-10 02:38:00,20.26,455.333333333333,32.8633333333333,0
2015-02-10 02:38:59,20.245,458.5,32.845,0
2015-02-10 02:39:59,20.29,460.0,32.9,0
2015-02-10 02:41:00,20.29,458.0,32.9,0
2015-02-10 02:42:00,20.29,455.5,32.9,0
2015-02-10 02:43:00,20.29,453.333333333333,32.9,0
2015-02-10 02:44:00,20.29,454.0,32.9,0
2015-02-10 02:44:59,20.29,457.0,32.9,0
2015-02-10 02:45:59,20.29,454.333333333333,32.9,0
2015-02-10 02:47:00,20.245,451.0,32.845,0
2015-02-10 02:48:00,20.2,451.0,32.79,0
2015-02-10 02:49:00,20.29,449.0,32.9,0
2015-02-10 02:50:00,20.29,454.0,32.9,0
2015-02-10 02:51:00,20.29,454.5,32.9,0
2015-02-10 02:51:59,20.245,453.0,32.845,0
2015-02-10 02:53:00,20.245,451.5,32.845,0
2015-02-10 02:54:00,20.2,455.0,32.79,0
2015-02-10 02:55:00,20.29,453.0,32.9,0
2015-02-10 02:55:59,20.29,457.0,32.9,0
2015-02-10 02:57:00,20.29,453.5,32.9,0
2015-02-10 02:57:59,20.23,455.666666666667,32.8266666666667,0
2015-02-10 02:58:59,20.29,454.0,32.9,0
2015-02-10 03:00:00,20.29,452.0,32.9,0
2015-02-10 03:01:00,20.2,454.0,32.79,0
2015-02-10 03:02:00,20.29,452.0,32.9,0
2015-02-10 03:03:00,20.29,460.0,32.9,0
2015-02-10 03:04:00,20.29,456.5,32.9,0
2015-02-10 03:04:59,20.29,451.0,32.9,0
2015-02-10 03:06:00,20.245,453.0,32.845,0
2015-02-10 03:07:00,20.29,456.0,32.9,0
2015-02-10 03:08:00,20.245,454.5,32.895,0
2015-02-10 03:08:59,20.29,455.5,32.9,0
2015-02-10 03:10:00,20.29,454.0,32.95,0
2015-02-10 03:10:59,20.23,455.0,32.8266666666667,0
2015-02-10 03:11:59,20.29,453.0,32.9,0
2015-02-10 03:13:00,20.29,452.0,32.9,0
2015-02-10 03:14:00,20.29,455.0,32.9,0
2015-02-10 03:15:00,20.29,450.0,32.95,0
2015-02-10 03:16:00,20.29,450.5,32.9,0
2015-02-10 03:16:59,20.29,452.5,32.9,0
2015-02-10 03:17:59,20.26,453.333333333333,32.8633333333333,0
2015-02-10 03:19:00,20.2,454.5,32.9,0
2015-02-10 03:20:00,20.2,453.0,32.9,0
2015-02-10 03:21:00,20.2,450.666666666667,32.9,0
2015-02-10 03:22:00,20.245,455.0,32.9,0
2015-02-10 03:23:00,20.2,457.5,32.9,0
2015-02-10 03:23:59,20.2,458.0,32.9,0
2015-02-10 03:24:59,20.2,452.0,32.79,0
2015-02-10 03:26:00,20.26,448.333333333333,32.8633333333333,0
2015-02-10 03:27:00,20.29,448.0,32.9,0
2015-02-10 03:28:00,20.29,453.0,32.9,0
2015-02-10 03:29:00,20.2,447.0,32.79,0
2015-02-10 03:29:59,20.2225,449.0,32.8725,0
2015-02-10 03:30:59,20.2,450.5,32.9,0
2015-02-10 03:32:00,20.2,448.333333333333,32.9,0
2015-02-10 03:33:00,20.2,452.0,32.9,0
2015-02-10 03:34:00,20.2,452.333333333333,32.9,0
2015-02-10 03:35:00,20.2,452.0,32.9,0
2015-02-10 03:36:00,20.29,452.0,32.9,0
2015-02-10 03:36:59,20.29,449.0,33.0,0
2015-02-10 03:38:00,20.2,448.0,32.9,0
2015-02-10 03:39:00,20.2,451.5,32.9,0
2015-02-10 03:40:00,20.2,451.0,32.9,0
2015-02-10 03:40:59,20.2,445.0,32.9,0
2015-02-10 03:42:00,20.29,448.0,33.0,0
2015-02-10 03:42:59,20.2,448.0,32.9,0
2015-02-10 03:43:59,20.2,447.0,32.9,0
2015-02-10 03:45:00,20.2,450.5,32.9,0
2015-02-10 03:46:00,20.2,446.333333333333,32.9,0
2015-02-10 03:47:00,20.2,447.0,32.9,0
2015-02-10 03:48:00,20.2,450.5,32.9,0
2015-02-10 03:49:00,20.2,450.0,32.9,0
2015-02-10 03:49:59,20.2,451.0,32.9,0
2015-02-10 03:51:00,20.2,450.0,32.9,0
2015-02-10 03:52:00,20.2,449.0,32.9,0
2015-02-10 03:53:00,20.2,447.0,32.9,0
2015-02-10 03:53:59,20.2,452.5,32.9,0
2015-02-10 03:55:00,20.2,452.0,32.9,0
2015-02-10 03:55:59,20.2,453.0,32.9,0
2015-02-10 03:56:59,20.2,453.0,32.9,0
2015-02-10 03:58:00,20.2,447.5,32.9,0
2015-02-10 03:59:00,20.2,445.5,32.9,0
2015-02-10 04:00:00,20.2,448.5,32.9,0
2015-02-10 04:01:00,20.2,444.0,32.9,0
2015-02-10 04:01:59,20.2,445.0,32.9,0
2015-02-10 04:02:59,20.2,448.0,32.9,0
2015-02-10 04:04:00,20.2,446.0,32.9,0
2015-02-10 04:05:00,20.2,449.0,32.9,0
2015-02-10 04:06:00,20.2,449.5,32.9,0
2015-02-10 04:07:00,20.2,451.0,32.9,0
2015-02-10 04:08:00,20.2,444.0,32.9,0
2015-02-10 04:08:59,20.2,449.0,32.9,0
2015-02-10 04:09:59,20.2,451.0,32.9,0
2015-02-10 04:11:00,20.2,450.0,32.9,0
2015-02-10 04:12:00,20.2,444.0,32.9,0
2015-02-10 04:13:00,20.2,447.333333333333,32.9,0
2015-02-10 04:14:00,20.2,453.0,32.9,0
2015-02-10 04:14:59,20.2,448.0,32.9,0
2015-02-10 04:15:59,20.2,443.0,32.9,0
2015-02-10 04:17:00,20.2,444.0,32.9,0
2015-02-10 04:18:00,20.2,445.0,32.9,0
2015-02-10 04:19:00,20.1333333333333,441.666666666667,33.0,0
2015-02-10 04:20:00,20.15,446.5,33.0,0
2015-02-10 04:21:00,20.1,449.5,33.0,0
2015-02-10 04:21:59,20.1,443.5,33.0,0
2015-02-10 04:23:00,20.1,447.25,33.0,0
2015-02-10 04:24:00,20.1,449.5,32.95,0
2015-02-10 04:25:00,20.2,449.0,33.0,0
2015-02-10 04:25:59,20.1,446.0,33.0,0
2015-02-10 04:27:00,20.1666666666667,448.0,33.0,0
2015-02-10 04:27:59,20.2,448.0,33.0,0
2015-02-10 04:28:59,20.15,447.0,33.0,0
2015-02-10 04:30:00,20.2,444.0,33.0,0
2015-02-10 04:31:00,20.2,445.5,33.0,0
2015-02-10 04:32:00,20.1,445.0,33.0,0
2015-02-10 04:33:00,20.15,447.5,33.0,0
2015-02-10 04:34:00,20.15,448.0,33.0,0
2015-02-10 04:34:59,20.2,450.5,33.0,0
2015-02-10 04:36:00,20.2,443.0,33.0,0
2015-02-10 04:37:00,20.1,444.0,33.0,0
2015-02-10 04:38:00,20.1,443.5,33.0,0
2015-02-10 04:38:59,20.2,445.5,32.9,0
2015-02-10 04:40:00,20.2,445.0,32.9,0
2015-02-10 04:40:59,20.1,444.0,32.95,0
2015-02-10 04:41:59,20.1,442.666666666667,33.0,0
2015-02-10 04:43:00,20.15,444.5,33.0,0
2015-02-10 04:44:00,20.1,448.0,33.0,0
2015-02-10 04:45:00,20.1,443.5,33.0,0
2015-02-10 04:46:00,20.1666666666667,446.666666666667,33.0,0
2015-02-10 04:46:59,20.2,444.0,33.0,0
2015-02-10 04:47:59,20.1666666666667,445.666666666667,33.0,0
2015-02-10 04:49:00,20.1333333333333,445.0,33.0,0
2015-02-10 04:50:00,20.1,444.0,33.0,0
2015-02-10 04:51:00,20.1333333333333,446.666666666667,33.0,0
2015-02-10 04:52:00,20.1,449.666666666667,33.0,0
2015-02-10 04:53:00,20.1,451.0,33.0,0
2015-02-10 04:53:59,20.15,448.5,33.0,0
2015-02-10 04:54:59,20.1,446.0,33.0,0
2015-02-10 04:56:00,20.2,446.0,33.0,0
2015-02-10 04:57:00,20.1,447.333333333333,33.0,0
2015-02-10 04:58:00,20.1,446.0,33.0,0
2015-02-10 04:59:00,20.1,447.0,33.0,0
2015-02-10 04:59:59,20.1333333333333,446.666666666667,33.0,0
2015-02-10 05:00:59,20.2,450.0,33.0,0
2015-02-10 05:02:00,20.15,446.0,33.0,0
2015-02-10 05:03:00,20.1,442.0,33.0,0
2015-02-10 05:04:00,20.175,449.333333333333,33.0,0
2015-02-10 05:05:00,20.1,446.333333333333,33.0,0
2015-02-10 05:06:00,20.1,444.0,33.0,0
2015-02-10 05:06:59,20.2,445.0,33.0,0
2015-02-10 05:08:00,20.15,444.0,33.0,0
2015-02-10 05:09:00,20.1333333333333,447.666666666667,33.0,0
2015-02-10 05:10:00,20.2,446.0,33.0,0
2015-02-10 05:10:59,20.15,446.5,33.0,0
2015-02-10 05:12:00,20.1,448.0,33.0,0
2015-02-10 05:12:59,20.1,449.0,33.0,0
2015-02-10 05:13:59,20.1,445.0,33.0,0
2015-02-10 05:15:00,20.2,447.5,33.0,0
2015-02-10 05:16:00,20.15,450.0,33.0,0
2015-02-10 05:17:00,20.15,449.5,33.0,0
2015-02-10 05:18:00,20.15,451.5,33.0,0
2015-02-10 05:19:00,20.15,445.5,33.0,0
2015-02-10 05:19:59,20.2,441.0,33.0,0
2015-02-10 05:21:00,20.2,446.0,33.0,0
2015-02-10 05:22:00,20.2,449.0,33.0,0
2015-02-10 05:23:00,20.1,453.0,33.0,0
2015-02-10 05:23:59,20.2,447.0,33.0,0
2015-02-10 05:25:00,20.15,443.5,33.0,0
2015-02-10 05:25:59,20.1,442.0,33.0,0
2015-02-10 05:26:59,20.2,449.0,33.0,0
2015-02-10 05:28:00,20.2,448.0,33.0,0
2015-02-10 05:29:00,20.1333333333333,448.333333333333,33.0,0
2015-02-10 05:30:00,20.1,451.333333333333,33.03,0
2015-02-10 05:31:00,20.1,452.5,33.0,0
2015-02-10 05:31:59,20.2,443.0,33.0,0
2015-02-10 05:32:59,20.2,444.0,33.0,0
2015-02-10 05:34:00,20.1,449.0,33.045,0
2015-02-10 05:35:00,20.15,449.5,33.045,0
2015-02-10 05:36:00,20.1,451.5,33.0,0
2015-02-10 05:37:00,20.1,455.5,33.0,0
2015-02-10 05:38:00,20.2,451.0,33.09,0
2015-02-10 05:38:59,20.15,446.0,33.09,0
2015-02-10 05:39:59,20.1,447.5,33.09,0
2015-02-10 05:41:00,20.1,449.5,33.09,0
2015-02-10 05:42:00,20.1333333333333,445.333333333333,33.09,0
2015-02-10 05:43:00,20.15,446.0,33.09,0
2015-02-10 05:44:00,20.125,444.75,33.09,0
2015-02-10 05:44:59,20.1,447.0,33.09,0
2015-02-10 05:45:59,20.2,448.0,33.09,0
2015-02-10 05:47:00,20.1,443.5,33.0,0
2015-02-10 05:48:00,20.1,444.0,33.0,0
2015-02-10 05:49:00,20.15,444.5,33.045,0
2015-02-10 05:50:00,20.1333333333333,443.5,33.06,0
2015-02-10 05:51:00,20.1,441.0,33.09,0
2015-02-10 05:51:59,20.1,446.0,33.09,0
2015-02-10 05:53:00,20.2,450.0,33.09,0
2015-02-10 05:54:00,20.15,451.5,33.09,0
2015-02-10 05:55:00,20.1,448.0,33.09,0
2015-02-10 05:55:59,20.1,447.0,33.09,0
2015-02-10 05:57:00,20.1,449.0,33.09,0
2015-02-10 05:57:59,20.1,447.5,33.09,0
2015-02-10 05:58:59,20.1333333333333,448.0,33.09,0
2015-02-10 06:00:00,20.2,446.0,33.09,0
2015-02-10 06:01:00,20.1,445.0,33.09,0
2015-02-10 06:02:00,20.1,445.0,33.09,0
2015-02-10 06:03:00,20.15,446.5,33.09,0
2015-02-10 06:04:00,20.1,447.5,33.09,0
2015-02-10 06:04:59,20.1,445.5,33.09,0
2015-02-10 06:06:00,20.1,449.0,33.09,0
2015-02-10 06:07:00,20.1,449.0,33.09,0
2015-02-10 06:08:00,20.1,449.5,33.09,0
2015-02-10 06:08:59,20.1,448.0,33.09,0
2015-02-10 06:10:00,20.1,447.333333333333,33.09,0
2015-02-10 06:10:59,20.1,442.5,33.09,0
2015-02-10 06:11:59,20.1,451.0,33.145,0
2015-02-10 06:13:00,20.1,451.0,33.09,0
2015-02-10 06:14:00,20.1,447.0,33.09,0
2015-02-10 06:15:00,20.1,443.5,33.09,0
2015-02-10 06:16:00,20.1,444.0,33.09,0
2015-02-10 06:16:59,20.1,444.0,33.09,0
2015-02-10 06:17:59,20.1,447.5,33.09,0
2015-02-10 06:19:00,20.1,449.0,33.145,0
2015-02-10 06:20:00,20.1,451.0,33.09,0
2015-02-10 06:21:00,20.1,448.333333333333,33.1633333333333,0
2015-02-10 06:22:00,20.1,441.0,33.2,0
2015-02-10 06:23:00,20.1,445.0,33.09,0
2015-02-10 06:23:59,20.1,444.0,33.09,0
2015-02-10 06:24:59,20.1,450.0,33.09,0
2015-02-10 06:26:00,20.1,454.0,33.09,0
2015-02-10 06:27:00,20.2,456.0,33.09,0
2015-02-10 06:28:00,20.1,448.0,33.09,0
2015-02-10 06:29:00,20.1,448.333333333333,33.1266666666667,0
2015-02-10 06:29:59,20.1,449.0,33.09,0
2015-02-10 06:30:59,20.2,455.0,33.09,0
2015-02-10 06:32:00,20.2,451.666666666667,33.09,0
2015-02-10 06:33:00,20.15,454.666666666667,33.145,0
2015-02-10 06:34:00,20.1,454.0,33.09,0
2015-02-10 06:35:00,20.2,454.0,33.09,0
2015-02-10 06:36:00,20.15,446.0,33.09,0
2015-02-10 06:36:59,20.15,449.0,33.2,0
2015-02-10 06:38:00,20.1333333333333,451.0,33.09,0
2015-02-10 06:39:00,20.15,451.0,33.09,0
2015-02-10 06:40:00,20.1,447.666666666667,33.09,0
2015-02-10 06:40:59,20.1,451.0,33.09,0
2015-02-10 06:42:00,20.1,452.0,33.09,0
2015-02-10 06:42:59,20.2,452.5,33.09,0
2015-02-10 06:43:59,20.1,454.0,33.09,0
2015-02-10 06:45:00,20.2,453.5,33.09,0
2015-02-10 06:46:00,20.2,451.0,33.045,0
2015-02-10 06:47:00,20.2,454.0,33.09,0
2015-02-10 06:48:00,20.2,453.5,33.09,0
2015-02-10 06:49:00,20.245,453.0,33.09,0
2015-02-10 06:49:59,20.2,449.0,33.09,0
2015-02-10 06:51:00,20.29,445.0,33.09,0
2015-02-10 06:52:00,20.2,447.333333333333,33.06,0
2015-02-10 06:53:00,20.2,443.333333333333,33.06,0
2015-02-10 06:53:59,20.23,450.666666666667,33.03,0
2015-02-10 06:55:00,20.29,450.0,33.09,0
2015-02-10 06:55:59,20.2675,451.0,33.0675,0
2015-02-10 06:56:59,20.29,450.333333333333,33.09,0
2015-02-10 06:58:00,20.29,447.0,33.09,0
2015-02-10 06:59:00,20.29,449.0,33.09,0
2015-02-10 07:00:00,20.29,452.5,33.09,0
2015-02-10 07:01:00,20.26,452.333333333333,33.06,0
2015-02-10 07:01:59,20.29,446.0,33.09,0
2015-02-10 07:02:59,20.29,442.0,33.09,0
2015-02-10 07:04:00,20.29,450.0,33.09,0
2015-02-10 07:05:00,20.29,456.666666666667,33.09,0
2015-02-10 07:06:00,20.29,453.0,33.045,0
2015-02-10 07:07:00,20.29,451.0,33.09,0
2015-02-10 07:08:00,20.29,449.0,33.09,0
2015-02-10 07:08:59,20.245,446.0,33.045,0
2015-02-10 07:09:59,20.29,447.666666666667,33.09,0
2015-02-10 07:11:00,20.29,445.666666666667,33.09,0
2015-02-10 07:12:00,20.29,452.0,33.09,0
2015-02-10 07:13:00,20.29,447.5,33.045,0
2015-02-10 07:14:00,20.245,448.0,33.0,0
2015-02-10 07:14:59,20.29,447.666666666667,33.09,0
2015-02-10 07:15:59,20.29,448.666666666667,33.03,0
2015-02-10 07:17:00,20.29,446.0,33.0,0
2015-02-10 07:18:00,20.29,450.0,33.0,0
2015-02-10 07:19:00,20.29,456.5,33.0,0
2015-02-10 07:20:00,20.29,452.0,33.0,0
2015-02-10 07:21:00,20.29,450.5,33.045,0
2015-02-10 07:21:59,20.29,453.333333333333,33.03,0
2015-02-10 07:23:00,20.29,457.0,33.0,0
2015-02-10 07:24:00,20.29,452.5,33.0,0
2015-02-10 07:25:00,20.29,447.5,33.0,0
2015-02-10 07:25:59,20.29,450.0,33.0,0
2015-02-10 07:27:00,20.29,452.5,33.0,0
2015-02-10 07:27:59,20.29,452.0,33.0,0
2015-02-10 07:28:59,20.29,452.5,33.0,0
2015-02-10 07:30:00,20.315,455.5,33.0225,0
2015-02-10 07:31:00,20.29,455.0,33.0,0
2015-02-10 07:32:00,20.29,452.5,33.0,0
2015-02-10 07:33:00,20.29,453.5,33.0,0
2015-02-10 07:34:00,20.29,454.666666666667,33.0,0
2015-02-10 07:34:59,20.29,452.5,33.0,0
2015-02-10 07:36:00,20.34,450.5,33.0,0
2015-02-10 07:37:00,20.29,444.0,33.0,0
2015-02-10 07:38:00,20.29,447.5,33.045,0
2015-02-10 07:38:59,20.29,449.0,33.0,0
2015-02-10 07:40:00,20.3233333333333,451.0,33.0,0
2015-02-10 07:40:59,20.29,448.666666666667,33.0,0
2015-02-10 07:41:59,20.29,445.0,33.0,0
2015-02-10 07:43:00,20.29,448.0,33.0,0
2015-02-10 07:44:00,20.29,451.0,33.0,0
2015-02-10 07:45:00,20.34,452.0,33.0,0
2015-02-10 07:46:00,20.39,454.0,33.0,0
2015-02-10 07:46:59,20.34,453.0,33.0,0
2015-02-10 07:47:59,20.29,453.0,33.0,0
2015-02-10 07:49:00,20.29,453.0,33.09,0
2015-02-10 07:50:00,20.39,453.0,33.045,0
2015-02-10 07:51:00,20.29,449.0,33.045,0
2015-02-10 07:52:00,20.29,449.5,33.045,0
2015-02-10 07:53:00,20.29,451.0,33.09,0
2015-02-10 07:53:59,20.29,454.333333333333,33.09,0
2015-02-10 07:54:59,20.29,454.0,33.045,0
2015-02-10 07:56:00,20.29,458.0,33.0,0
2015-02-10 07:57:00,20.29,454.0,33.09,0
2015-02-10 07:58:00,20.29,458.5,33.09,0
2015-02-10 07:59:00,20.29,457.333333333333,33.09,0
2015-02-10 07:59:59,20.29,455.5,33.09,0
2015-02-10 08:00:59,20.29,451.5,33.09,0
2015-02-10 08:02:00,20.29,453.0,33.09,0
2015-02-10 08:03:00,20.29,453.0,33.09,0
2015-02-10 08:04:00,20.29,452.666666666667,33.09,0
2015-02-10 08:05:00,20.29,456.0,33.09,0
2015-02-10 08:06:00,20.29,455.666666666667,33.09,0
2015-02-10 08:06:59,20.34,453.0,33.09,0
2015-02-10 08:08:00,20.29,453.0,33.09,0
2015-02-10 08:09:00,20.29,452.5,33.09,0
2015-02-10 08:10:00,20.29,449.5,33.09,0
2015-02-10 08:10:59,20.29,453.0,33.09,0
2015-02-10 08:12:00,20.29,456.0,33.09,0
2015-02-10 08:12:59,20.29,452.333333333333,33.09,0
2015-02-10 08:13:59,20.29,455.5,33.09,0
2015-02-10 08:15:00,20.29,456.333333333333,33.09,0
2015-02-10 08:16:00,20.39,448.0,33.09,0
2015-02-10 08:17:00,20.29,450.0,33.09,0
2015-02-10 08:18:00,20.29,449.0,33.09,0
2015-02-10 08:19:00,20.29,449.5,33.09,0
2015-02-10 08:19:59,20.29,454.0,33.2,0
2015-02-10 08:21:00,20.29,450.0,33.1266666666667,0
2015-02-10 08:22:00,20.29,449.666666666667,33.2,0
2015-02-10 08:23:00,20.29,451.5,33.145,0
2015-02-10 08:23:59,20.29,460.0,33.2,0
2015-02-10 08:25:00,20.29,456.5,33.2,0
2015-02-10 08:25:59,20.29,455.5,33.2,0
2015-02-10 08:26:59,20.29,450.0,33.2,0
2015-02-10 08:28:00,20.29,448.0,33.2,0
2015-02-10 08:29:00,20.29,451.5,33.2,0
2015-02-10 08:30:00,20.29,451.5,33.2,0
2015-02-10 08:31:00,20.29,454.5,33.2,0
2015-02-10 08:31:59,20.29,454.666666666667,33.2,0
2015-02-10 08:32:59,20.29,451.0,33.2,0
2015-02-10 08:34:00,20.29,451.0,33.2,0
2015-02-10 08:35:00,20.29,455.0,33.2,0
2015-02-10 08:36:00,20.29,458.0,33.2,0
2015-02-10 08:37:00,20.315,460.0,33.2,0
2015-02-10 08:38:00,20.3233333333333,456.666666666667,33.23,1
2015-02-10 08:38:59,20.3233333333333,463.0,33.26,1
2015-02-10 08:39:59,20.315,474.25,33.345,0
2015-02-10 08:41:00,20.3566666666667,482.333333333333,33.4,0
2015-02-10 08:42:00,20.365,482.5,33.4975,1
2015-02-10 08:43:00,20.39,484.5,33.5,1
2015-02-10 08:44:00,20.39,490.333333333333,33.5,1
2015-02-10 08:44:59,20.39,489.666666666667,33.5,1
2015-02-10 08:45:59,20.4175,487.25,33.5225,1
2015-02-10 08:47:00,20.4266666666667,494.333333333333,33.56,1
2015-02-10 08:48:00,20.4175,499.0,33.5675,1
2015-02-10 08:49:00,20.4633333333333,499.0,33.6633333333333,1
2015-02-10 08:50:00,20.5,494.5,33.6725,1
2015-02-10 08:51:00,20.5,495.5,33.7225,1
2015-02-10 08:51:59,20.5,495.5,33.79,1
2015-02-10 08:53:00,20.5,502.5,33.79,1
2015-02-10 08:54:00,20.5,506.666666666667,33.79,1
2015-02-10 08:55:00,20.55,508.0,33.79,1
2015-02-10 08:55:59,20.6,509.5,33.8633333333333,1
2015-02-10 08:57:00,20.575,516.0,33.925,1
2015-02-10 08:57:59,20.6,521.25,33.8725,1
2015-02-10 08:58:59,20.6,525.75,33.895,1
2015-02-10 09:00:00,20.65,524.5,33.975,1
2015-02-10 09:01:00,20.675,527.75,33.975,1
2015-02-10 09:02:00,20.65,534.5,33.975,1
2015-02-10 09:03:00,20.65,532.0,34.145,1
2015-02-10 09:04:00,20.7,568.75,34.4175,1
2015-02-10 09:04:59,20.7,556.666666666667,34.09,1
2015-02-10 09:06:00,20.7,548.0,34.2966666666667,1
2015-02-10 09:07:00,20.73,563.333333333333,34.4666666666667,1
2015-02-10 09:08:00,20.745,593.75,34.5675,1
2015-02-10 09:08:59,20.7675,600.75,34.7175,1
2015-02-10 09:10:00,20.79,623.0,35.09,1
2015-02-10 09:10:59,20.79,631.0,34.9725,1
2015-02-10 09:11:59,20.79,636.0,34.8266666666667,1
2015-02-10 09:13:00,20.84,636.75,35.195,1
2015-02-10 09:14:00,20.89,663.0,35.3,1
2015-02-10 09:15:00,20.8566666666667,665.333333333333,35.0966666666667,1
2015-02-10 09:16:00,20.89,669.5,35.32,1
2015-02-10 09:16:59,20.9175,679.25,35.475,1
2015-02-10 09:17:59,20.89,684.666666666667,35.4,1
2015-02-10 09:19:00,20.9175,706.25,35.7175,1
2015-02-10 09:20:00,20.95875,712.625,35.68375,1
2015-02-10 09:21:00,21.0,719.0,35.65,1
2015-02-10 09:22:00,21.0,730.25,35.7,1
2015-02-10 09:23:00,21.0,739.0,35.76,1
2015-02-10 09:23:59,21.0,756.25,35.85,1
2015-02-10 09:24:59,21.0,761.0,35.7,1
2015-02-10 09:26:00,21.025,763.0,35.95,1
2015-02-10 09:27:00,21.0,771.333333333333,35.86,1
2015-02-10 09:28:00,21.05,780.25,36.05,1
2015-02-10 09:29:00,21.05,787.25,36.0975,1
2015-02-10 09:29:59,21.05,789.5,35.995,1
2015-02-10 09:30:59,21.1,798.5,36.095,1
2015-02-10 09:32:00,21.1,820.333333333333,36.26,1
2015-02-10 09:33:00,21.1,821.0,36.2,1
2015-02-11 14:48:00,21.76,1029.66666666667,31.1333333333333,1
2015-02-11 14:49:00,21.79,1000.0,31.0,1
2015-02-11 14:50:00,21.7675,1003.75,31.1225,1
2015-02-11 14:51:00,21.7675,1009.5,31.1225,1
2015-02-11 14:51:59,21.79,1005.66666666667,31.1333333333333,1
2015-02-11 14:53:00,21.76,1014.33333333333,31.26,1
2015-02-11 14:54:00,21.79,1018.5,31.1975,1
2015-02-11 14:55:00,21.79,1018.66666666667,31.3933333333333,1
2015-02-11 14:55:59,21.79,1022.0,31.3175,1
2015-02-11 14:57:00,21.79,1027.33333333333,31.4633333333333,1
2015-02-11 14:57:59,21.79,1047.75,31.525,1
2015-02-11 14:58:59,21.79,1049.0,31.575,1
2015-02-11 15:00:00,21.79,1061.5,31.395,1
2015-02-11 15:01:00,21.79,1049.0,31.3925,1
2015-02-11 15:02:00,21.79,1048.0,31.5,1
2015-02-11 15:03:00,21.815,1049.25,31.5,1
2015-02-11 15:04:00,21.815,1051.25,31.4725,1
